,business_id,prob,score,bin,feature_importance
232,fe7b081c-e1d7-41be-acb5-abfee761e942,0.298,702,2,"{'median_running_balance_6m': 0.602, 'ratio_mrdc_freq_90_180': 0.196, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.138}"
233,af84a0a2-954a-47c7-b589-c7595b493c93,0.212,788,1,"{'ratio_card_amt_total_debit_3m': 0.43, 'credit_utilisation_6m': 0.395, 'ratio_card_withdrawal_amt_90_180': 0.242, 'od_count_6m': 0.156}"
234,cba5ee91-7db3-4997-bad4-f3adca75131e,0.194,806,1,"{'credit_utilisation_6m': 0.436, 'ratio_mrdc_freq_90_180': 0.363, 'ratio_card_amt_total_debit_3m': 0.295, 'median_running_balance_6m': 0.24}"
235,26c9ee84-659f-4b93-b32c-073f70d25a45,0.527,473,4,"{'ratio_card_amt_total_debit_3m': 0.327, 'median_running_balance_6m': 0.232, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.143}"
236,69df435d-3ad0-46f5-a49f-6b3334f5f10b,0.775,225,5,"{'od_count_6m': 1.274, 'ratio_card_amt_total_debit_3m': 0.282, 'median_running_balance_6m': 0.257, 'ratio_card_withdrawal_amt_90_180': 0.216}"
237,bda77671-90e3-4e94-aa49-ca117051d2e0,0.753,247,5,"{'credit_utilisation_6m': 0.63, 'ratio_mrdc_freq_90_180': 0.454, 'ratio_card_amt_total_debit_3m': 0.239, 'median_running_balance_6m': 0.215}"
238,a664fded-608e-4f97-8367-eec371293d6b,0.241,759,1,"{'stddev_amount_ach_c_1m': 0.436, 'ratio_mrdc_freq_90_180': 0.292, 'median_running_balance_6m': 0.211, 'od_count_6m': 0.156}"
239,19b10407-d2ea-4aee-8256-565b2a060d35,0.123,877,1,"{'credit_utilisation_6m': 1.204, 'median_running_balance_6m': 0.281, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.106}"
240,25a883f1-4942-457e-b052-313c14b20458,0.116,884,1,"{'median_running_balance_6m': 1.347, 'ratio_card_amt_total_debit_3m': 0.349, 'credit_utilisation_6m': 0.336, 'distinct_mrdc_txns_100_3m': 0.187}"
241,9ba4197b-0896-402a-ac96-79212efeaab0,0.087,913,1,"{'median_running_balance_6m': 1.387, 'stddev_amount_ach_c_1m': 0.198, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.11}"
242,213a8dfb-f6e7-4cf0-b03f-a15d15eba285,0.462,538,3,"{'ratio_card_amt_total_debit_3m': 0.255, 'median_running_balance_6m': 0.168, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.095}"
243,aff2ee7d-3db8-4952-b153-cfa11ee2ea0f,0.316,684,2,"{'ratio_card_amt_total_debit_3m': 0.239, 'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.119}"
244,f81e1f39-5bb2-46fa-9152-9a18d1e1800b,0.876,124,5,"{'od_count_6m': 1.381, 'credit_utilisation_6m': 0.437, 'ratio_mrdc_freq_90_180': 0.249, 'median_running_balance_6m': 0.19}"
245,fdd8a93d-a5b6-46ba-a461-aff279e05f17,0.257,743,2,"{'ratio_card_amt_total_debit_3m': 0.424, 'ach_d_size_6m': 0.208, 'ratio_card_withdrawal_amt_90_180': 0.168, 'od_count_6m': 0.156}"
246,c33fdef7-4485-4eb4-b483-8df7d29df374,0.22,780,1,"{'ratio_card_amt_total_debit_3m': 0.379, 'ratio_mrdc_freq_90_180': 0.167, 'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156}"
247,4e8031ad-cf3e-4dc5-be6d-e9b3d0695ac4,0.68,320,5,"{'od_count_6m': 0.809, 'ratio_card_amt_total_debit_3m': 0.437, 'median_running_balance_6m': 0.173, 'stddev_amount_ach_c_1m': 0.084}"
248,c057be39-e78b-4c46-9eef-dbfcbca22e56,0.42,580,3,"{'median_running_balance_6m': 0.247, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.087, 'median_amount_credited_6m': 0.085}"
249,dd02cea4-a9a8-4ee0-9682-86b8f86a5a7d,0.595,405,4,"{'credit_utilisation_6m': 0.419, 'ratio_card_amt_total_debit_3m': 0.208, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.095}"
250,24b943a2-ac50-4334-b033-5c70e8d641a3,0.464,536,3,"{'ratio_card_amt_total_debit_3m': 0.557, 'ratio_mrdc_freq_90_180': 0.415, 'median_running_balance_6m': 0.237, 'od_count_6m': 0.156}"
251,6d7cb8f1-6460-4f01-9329-0e9f4bfc58b4,0.159,841,1,"{'credit_utilisation_6m': 1.204, 'ratio_card_withdrawal_amt_90_180': 0.204, 'median_running_balance_6m': 0.158, 'od_count_6m': 0.156}"
252,f477896e-728b-4e5d-9fd1-23f4cc9eca6c,0.485,515,3,"{'ratio_card_amt_total_debit_3m': 0.448, 'credit_utilisation_6m': 0.37, 'median_running_balance_6m': 0.225, 'od_count_6m': 0.156}"
253,16646152-5f20-4995-b760-f995c1183e48,0.439,561,3,"{'ratio_card_amt_total_debit_3m': 0.262, 'median_running_balance_6m': 0.234, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.113}"
254,bc80c356-72ef-4907-8a1e-5be6ad48877c,0.619,381,5,"{'credit_utilisation_6m': 1.106, 'ratio_card_amt_total_debit_3m': 0.43, 'median_running_balance_6m': 0.158, 'od_count_6m': 0.156}"
255,abd6480d-ce2b-4b26-9a75-d806dec0767b,0.433,567,3,"{'credit_utilisation_6m': 0.572, 'ratio_card_amt_total_debit_3m': 0.491, 'median_running_balance_6m': 0.226, 'od_count_6m': 0.156}"
256,285f4395-ccd6-46de-9ad8-b1387435efae,0.251,749,5,"{'median_running_balance_6m': 0.306, 'ratio_card_amt_total_debit_3m': 0.214, 'ratio_mrdc_freq_90_180': 0.175, 'median_amount_credited_6m': 0.163}"
257,a7d805e0-d8cf-442f-a883-d326eed842ca,0.438,562,3,"{'od_count_6m': 0.13, 'median_amount_credited_6m': 0.117, 'stddev_amount_ach_c_1m': 0.114, 'median_running_balance_6m': 0.061}"
258,5ca2c2d4-c275-45a4-810d-e5811ded303b,0.458,542,3,"{'ratio_card_amt_total_debit_3m': 0.345, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.098, 'distinct_mrdc_txns_100_3m': 0.093}"
259,dcb4b3ae-41b7-439e-9155-c55a784b4e23,0.391,609,3,"{'credit_utilisation_6m': 0.226, 'distinct_mrdc_txns_100_3m': 0.187, 'stddev_amount_ach_c_1m': 0.126, 'median_running_balance_6m': 0.126}"
260,c58770a9-7c90-4b3d-95e5-a7591fee1ec1,0.399,601,3,"{'ratio_card_amt_total_debit_3m': 0.419, 'credit_utilisation_6m': 0.174, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.123}"
261,6d1a794d-d40a-48d0-b219-80d394f2170e,0.34,660,2,"{'median_running_balance_6m': 0.2, 'ratio_card_amt_total_debit_3m': 0.169, 'od_count_6m': 0.156, 'ratio_ach_debit_amt_90_180': 0.101}"
262,e94b1103-281f-4b64-8791-7ad7978fbcdd,0.467,533,3,"{'ratio_card_amt_total_debit_3m': 0.274, 'median_running_balance_6m': 0.189, 'credit_utilisation_6m': 0.143, 'ratio_mrdc_freq_90_180': 0.107}"
263,dfa628ed-d762-4c7f-aa39-282a93b9f70c,0.505,495,4,"{'stddev_amount_ach_c_1m': 0.407, 'od_count_6m': 0.344, 'ratio_mrdc_freq_90_180': 0.316, 'credit_utilisation_6m': 0.261}"
264,25736eec-c1db-496b-888a-ff20c6b37bf4,0.453,547,3,"{'credit_utilisation_6m': 0.189, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.113, 'median_amount_credited_6m': 0.053}"
265,b37ca8d2-2d5d-4af2-98c6-4b30d2b3508d,0.494,506,4,"{'ratio_card_amt_total_debit_3m': 0.252, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.118, 'stddev_amount_ach_c_1m': 0.108}"
266,566245c8-68da-477c-87a6-de0bb1bab8e6,0.654,346,5,"{'ratio_card_amt_total_debit_3m': 0.537, 'median_running_balance_6m': 0.207, 'ratio_mrdc_freq_90_180': 0.172, 'credit_utilisation_6m': 0.158}"
267,fec9fd57-3fcf-4a42-bb09-6b65efea8a3a,0.621,379,5,"{'od_count_6m': 0.344, 'ratio_card_amt_total_debit_3m': 0.317, 'ratio_mrdc_freq_90_180': 0.247, 'credit_utilisation_6m': 0.174}"
268,c77df236-c734-41ed-b56f-10cb3f8a7c26,0.533,467,4,"{'ratio_card_amt_total_debit_3m': 0.39, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126, 'median_running_balance_6m': 0.125}"
269,1623f78b-1b16-4032-946f-283bdcf6c182,0.698,302,5,"{'ratio_card_amt_total_debit_3m': 0.548, 'ratio_mrdc_freq_90_180': 0.423, 'median_running_balance_6m': 0.255, 'ratio_card_withdrawal_amt_90_180': 0.137}"
270,df61b2ca-2ce7-4449-83f7-cf6cc1cfbfa9,0.672,328,5,"{'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.319, 'median_running_balance_6m': 0.242, 'stddev_amount_ach_c_1m': 0.126}"
271,6c712e37-ec28-4e2a-8178-e85a78960cc9,0.325,675,2,"{'median_running_balance_6m': 0.237, 'ratio_mrdc_freq_90_180': 0.22, 'ratio_card_withdrawal_amt_90_180': 0.208, 'ratio_card_amt_total_debit_3m': 0.178}"
272,bfef2aa1-3edb-4f33-9a19-2d383ea2a617,0.653,347,5,"{'ratio_card_amt_total_debit_3m': 0.536, 'median_running_balance_6m': 0.247, 'ratio_mrdc_freq_90_180': 0.209, 'stddev_amount_ach_c_1m': 0.126}"
273,c79f3982-8ef5-4e1e-84e1-a6d34cce642a,0.707,293,5,"{'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.481, 'median_running_balance_6m': 0.252, 'ratio_card_withdrawal_amt_90_180': 0.215}"
274,1985de79-719e-4d70-8f33-0b1c56edb88d,0.345,655,2,"{'distinct_mrdc_txns_100_3m': 0.653, 'ratio_mrdc_freq_90_180': 0.649, 'od_count_6m': 0.309, 'credit_utilisation_6m': 0.163}"
275,80d71496-52a3-4790-9f53-6f71f4edc0f5,0.551,449,4,"{'credit_utilisation_6m': 0.494, 'ratio_mrdc_freq_90_180': 0.231, 'ratio_card_amt_total_debit_3m': 0.222, 'median_running_balance_6m': 0.22}"
276,48005716-9180-43bb-9b0f-ec00eb9f0b2b,0.037,963,1,"{'stddev_amount_ach_c_1m': 1.761, 'credit_utilisation_6m': 0.794, 'ach_d_size_6m': 0.72, 'ratio_mrdc_freq_90_180': 0.435}"
277,a355345d-4aec-49f0-9725-5dc1db79b3a2,0.362,638,2,"{'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.422, 'distinct_mrdc_txns_100_3m': 0.28, 'median_running_balance_6m': 0.25}"
278,d382bac8-8d9f-438f-8ec6-f5880e471476,0.501,499,4,"{'median_running_balance_6m': 0.188, 'ratio_card_amt_total_debit_3m': 0.088, 'median_amount_credited_6m': 0.078, 'ratio_card_withdrawal_amt_90_180': 0.067}"
279,aa76e9f2-5ec2-47d6-816e-3a20a1ed0d54,0.367,633,2,"{'median_amount_credited_6m': 0.737, 'ach_d_size_6m': 0.637, 'ratio_card_amt_total_debit_3m': 0.429, 'ratio_mrdc_freq_90_180': 0.316}"
280,1ad1431d-6130-4429-a75d-d7d90b95bdca,0.417,583,3,"{'ratio_card_withdrawal_amt_90_180': 0.187, 'ratio_card_amt_total_debit_3m': 0.185, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.065}"
281,9c343307-607c-4042-84db-2fa4f01b4708,0.605,395,4,"{'ratio_mrdc_freq_90_180': 0.316, 'median_running_balance_6m': 0.201, 'ratio_card_amt_total_debit_3m': 0.191, 'od_count_6m': 0.156}"
282,100e66f2-6836-4801-ab35-c43d3b01840a,0.236,764,1,"{'median_amount_credited_6m': 0.737, 'ratio_card_amt_total_debit_3m': 0.343, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126}"
283,b0912600-d115-43c5-8706-624b40ac607c,0.356,644,2,"{'credit_utilisation_6m': 0.535, 'median_running_balance_6m': 0.239, 'ratio_mrdc_freq_90_180': 0.209, 'od_count_6m': 0.156}"
284,897e2611-7ed2-4c13-a792-d708acdd0530,0.592,408,4,"{'credit_utilisation_6m': 0.454, 'ratio_card_amt_total_debit_3m': 0.451, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.127}"
285,93947803-e43c-4c95-83b3-4cb6c6a442d8,0.621,379,5,"{'credit_utilisation_6m': 1.106, 'ratio_card_amt_total_debit_3m': 0.43, 'median_running_balance_6m': 0.158, 'od_count_6m': 0.156}"
286,554aca19-0e59-4667-b3b5-f7c2055ebd8e,0.372,628,2,"{'ratio_card_amt_total_debit_3m': 0.317, 'ratio_mrdc_freq_90_180': 0.231, 'median_running_balance_6m': 0.192, 'credit_utilisation_6m': 0.189}"
287,29069a32-845a-4f0a-aaad-6f77d8b373ba,0.463,537,3,"{'credit_utilisation_6m': 0.677, 'ratio_mrdc_freq_90_180': 0.404, 'median_running_balance_6m': 0.248, 'ratio_card_withdrawal_amt_90_180': 0.177}"
288,8dad6e58-4c7d-42b0-87f6-0ab0eef2306d,0.316,684,2,"{'ratio_card_amt_total_debit_3m': 0.415, 'ratio_mrdc_freq_90_180': 0.38, 'credit_utilisation_6m': 0.364, 'median_running_balance_6m': 0.234}"
289,10b2ea08-8bf0-49a4-96a4-f5f7b1bdb1bb,0.602,398,4,"{'ratio_card_amt_total_debit_3m': 0.557, 'ratio_mrdc_freq_90_180': 0.367, 'median_running_balance_6m': 0.245, 'od_count_6m': 0.156}"
290,f097c36c-ce2a-4e86-ab1b-477444e86f68,0.683,317,5,"{'credit_utilisation_6m': 0.475, 'ratio_card_amt_total_debit_3m': 0.293, 'median_running_balance_6m': 0.232, 'ratio_mrdc_freq_90_180': 0.178}"
291,5996b60f-e78c-44f7-94d0-1c60b622913d,0.279,721,2,"{'ratio_card_amt_total_debit_3m': 0.43, 'ratio_mrdc_freq_90_180': 0.271, 'ratio_card_withdrawal_amt_90_180': 0.242, 'median_running_balance_6m': 0.218}"
292,acaaf2ad-b1d6-4164-90d1-5a968b89d2c8,0.739,261,5,"{'od_count_6m': 0.773, 'ratio_card_amt_total_debit_3m': 0.435, 'ratio_mrdc_freq_90_180': 0.263, 'median_running_balance_6m': 0.231}"
293,3397a50e-1bb4-443f-9ff8-32d5e471c13c,0.345,655,2,"{'ratio_mrdc_freq_90_180': 0.649, 'credit_utilisation_6m': 0.193, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126}"
294,9699e915-0c44-4818-af96-4c3b143c7464,0.448,552,3,"{'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.138, 'median_running_balance_6m': 0.136, 'stddev_amount_ach_c_1m': 0.114}"
295,44ebabca-7481-4cf2-a111-4cb32df77916,0.14,860,1,"{'credit_utilisation_6m': 0.782, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242, 'ach_d_size_6m': 0.185}"
296,2ba727bc-208f-4325-8b3f-f4402f9a11a8,0.294,706,2,"{'median_running_balance_6m': 0.457, 'credit_utilisation_6m': 0.316, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.154}"
297,3427a15b-f074-40a7-a1a8-5e5e758b98b9,0.489,511,5,"{'credit_utilisation_6m': 0.244, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.131, 'stddev_amount_ach_c_1m': 0.118}"
298,2ae2cd90-5b27-470b-89a2-c2b476fdd05f,0.266,734,2,"{'ratio_card_amt_total_debit_3m': 0.249, 'distinct_pd_txns_1000_1m': 0.16, 'median_amount_credited_6m': 0.157, 'od_count_6m': 0.156}"
299,0f930be5-0372-4a84-a921-3f794d9015ae,0.315,685,2,"{'ratio_card_amt_total_debit_3m': 0.174, 'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156, 'ratio_card_withdrawal_amt_90_180': 0.088}"
300,5cbc0f97-efb1-470a-9952-52a30b053386,0.433,567,3,"{'ratio_mrdc_freq_90_180': 0.282, 'ratio_card_amt_total_debit_3m': 0.197, 'median_running_balance_6m': 0.196, 'ach_d_size_6m': 0.182}"
301,d65c3d0f-9eb3-4a2f-bc33-317b86801ef0,0.216,784,1,"{'distinct_pd_txns_1000_1m': 0.526, 'credit_utilisation_6m': 0.26, 'stddev_amount_ach_c_1m': 0.231, 'ratio_mrdc_freq_90_180': 0.15}"
302,9ad9ef96-4ede-4d36-89e2-70ea4e43ad4a,0.34,660,2,"{'ratio_mrdc_freq_90_180': 0.22, 'median_running_balance_6m': 0.193, 'credit_utilisation_6m': 0.191, 'ratio_card_amt_total_debit_3m': 0.149}"
303,56f94385-0615-4e9d-bf7b-8796e48a02d3,0.139,861,1,"{'median_running_balance_6m': 0.457, 'ratio_card_amt_total_debit_3m': 0.43, 'stddev_amount_ach_c_1m': 0.36, 'ratio_card_withdrawal_amt_90_180': 0.242}"
304,21ac000a-7c72-4de6-bd87-ca7de7882aef,0.481,519,3,"{'ratio_card_amt_total_debit_3m': 0.288, 'ratio_mrdc_freq_90_180': 0.192, 'od_count_6m': 0.156, 'ratio_card_withdrawal_amt_90_180': 0.111}"
305,6b55b2d9-23b9-408d-b367-09b900262800,0.256,744,2,"{'ratio_card_amt_total_debit_3m': 0.383, 'od_count_6m': 0.156, 'credit_utilisation_6m': 0.149, 'ratio_card_withdrawal_amt_90_180': 0.064}"
306,04b9db4e-162b-41c4-8434-2187cab6e927,0.307,693,2,"{'ratio_card_amt_total_debit_3m': 0.232, 'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.141}"
307,a848a226-51a3-4afb-a156-26513964b8e3,0.355,645,2,"{'credit_utilisation_6m': 0.218, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.15, 'ratio_mrdc_freq_90_180': 0.15}"
308,87f1f0a6-ee10-4cbd-a9fa-60a483863ffe,0.617,383,5,"{'od_count_6m': 0.416, 'ratio_card_amt_total_debit_3m': 0.269, 'ratio_mrdc_freq_90_180': 0.256, 'ach_d_size_6m': 0.156}"
309,41e8f057-be4b-45fb-af23-2bd3ee3a2bdd,0.46,540,3,"{'median_running_balance_6m': 0.202, 'ratio_card_amt_total_debit_3m': 0.193, 'stddev_amount_ach_c_1m': 0.098, 'median_amount_credited_6m': 0.087}"
310,91a397ff-d582-48ca-b47f-40f96b49a593,0.378,622,2,"{'credit_utilisation_6m': 0.544, 'ratio_card_amt_total_debit_3m': 0.326, 'ratio_mrdc_freq_90_180': 0.263, 'od_count_6m': 0.156}"
311,60de011e-9668-422b-82b2-2e1c7d7a8e27,0.31,690,2,"{'ratio_card_amt_total_debit_3m': 0.366, 'credit_utilisation_6m': 0.237, 'median_running_balance_6m': 0.228, 'od_count_6m': 0.156}"
312,394a9e57-9d75-4a6d-921b-0d043df12265,0.034,966,1,"{'credit_utilisation_6m': 1.204, 'median_running_balance_6m': 0.99, 'ratio_mrdc_freq_90_180': 0.466, 'stddev_amount_ach_c_1m': 0.317}"
313,c5c4fd32-d58e-41b7-9e38-3b209b3114c6,0.015,985,1,"{'median_running_balance_6m': 2.555, 'distinct_pd_txns_1000_1m': 0.617, 'ratio_card_amt_total_debit_3m': 0.43, 'od_count_6m': 0.156}"
314,e3c9061e-f199-4231-a9e2-8dcab42fd7cf,0.388,612,3,"{'credit_utilisation_6m': 0.336, 'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.137}"
315,ba94a45a-d08a-4636-93a2-a8611c09f5b9,0.384,616,3,"{'credit_utilisation_6m': 0.305, 'od_count_6m': 0.156, 'ratio_card_withdrawal_amt_90_180': 0.131, 'stddev_amount_ach_c_1m': 0.107}"
316,a5d4e9c8-4904-4775-8188-3b7e56d669a2,0.673,327,5,"{'credit_utilisation_6m': 1.106, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_mrdc_freq_90_180': 0.209, 'median_running_balance_6m': 0.158}"
317,88c72c6a-ff0c-431d-8697-4721a771372e,0.543,457,4,"{'ratio_card_amt_total_debit_3m': 0.474, 'median_running_balance_6m': 0.179, 'ratio_mrdc_freq_90_180': 0.167, 'credit_utilisation_6m': 0.157}"
318,4babe1c7-75cf-466f-8606-8ceb8b2db365,0.273,727,2,"{'stddev_amount_ach_c_1m': 0.411, 'ratio_card_amt_total_debit_3m': 0.301, 'median_running_balance_6m': 0.215, 'ratio_mrdc_freq_90_180': 0.179}"
319,3710de5b-4b4b-4855-bbf7-1b3704b6c961,0.521,479,4,"{'ratio_card_amt_total_debit_3m': 0.343, 'ratio_mrdc_freq_90_180': 0.328, 'median_running_balance_6m': 0.241, 'stddev_amount_ach_c_1m': 0.126}"
320,8b9a3085-b4f8-4f98-916c-c97d0b5a6f80,0.869,131,5,"{'od_count_6m': 1.167, 'ratio_card_amt_total_debit_3m': 0.467, 'median_running_balance_6m': 0.243, 'credit_utilisation_6m': 0.178}"
321,cd495f15-dcc9-4d40-99a2-20f57122f514,0.242,758,1,"{'median_amount_credited_6m': 0.395, 'credit_utilisation_6m': 0.336, 'od_count_6m': 0.156, 'ach_d_size_6m': 0.073}"
322,5510cc46-bd9a-4e85-b7d8-67ad6f97df57,0.031,969,1,"{'credit_utilisation_6m': 1.204, 'median_running_balance_6m': 0.937, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242}"
323,70cc16eb-37bd-43b7-bea8-af21df5aa084,0.519,481,4,"{'credit_utilisation_6m': 0.304, 'ratio_card_amt_total_debit_3m': 0.224, 'ratio_mrdc_freq_90_180': 0.167, 'median_running_balance_6m': 0.164}"
324,07e01f40-754b-4cf0-a889-29235f201589,0.581,419,4,"{'credit_utilisation_6m': 1.025, 'ratio_card_amt_total_debit_3m': 0.43, 'median_running_balance_6m': 0.256, 'ratio_card_withdrawal_amt_90_180': 0.242}"
325,e6ed9f51-ca68-49b8-95ac-3509df0794bb,0.668,332,5,"{'od_count_6m': 1.167, 'ratio_mrdc_freq_90_180': 0.649, 'stddev_amount_ach_c_1m': 0.407, 'median_running_balance_6m': 0.258}"
326,3793fc2f-ee56-447f-8afd-57d5ec68bd9a,0.718,282,5,"{'od_count_6m': 0.845, 'ratio_mrdc_freq_90_180': 0.555, 'credit_utilisation_6m': 0.511, 'median_running_balance_6m': 0.257}"
327,fdc7154e-18b3-4c26-b3b1-5c748f2facdb,0.489,511,5,"{'ratio_card_amt_total_debit_3m': 0.395, 'credit_utilisation_6m': 0.261, 'median_running_balance_6m': 0.179, 'ratio_ach_debit_amt_90_180': 0.101}"
328,6474bb1a-f76e-464a-a14b-d93d066c03bf,0.344,656,2,"{'ratio_card_amt_total_debit_3m': 0.328, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.151, 'ratio_card_withdrawal_amt_90_180': 0.105}"
329,35b83c69-a04b-4e66-ad55-4d05e445fb00,0.142,858,1,"{'ratio_mrdc_freq_90_180': 0.649, 'median_amount_credited_6m': 0.437, 'ratio_card_amt_total_debit_3m': 0.32, 'credit_utilisation_6m': 0.207}"
330,b9861890-9d34-4293-8c12-8e2c982d19b6,0.098,902,1,"{'credit_utilisation_6m': 0.46, 'ratio_card_amt_total_debit_3m': 0.43, 'stddev_amount_ach_c_1m': 0.303, 'ratio_card_withdrawal_amt_90_180': 0.242}"
331,0e9068bd-0b12-4a89-93b4-a35f0aff90ff,0.25,750,1,"{'median_running_balance_6m': 1.113, 'credit_utilisation_6m': 0.454, 'ratio_mrdc_freq_90_180': 0.363, 'ratio_card_amt_total_debit_3m': 0.197}"
332,6767c9bc-60ee-42e2-998c-3963fa5c2480,0.477,523,3,"{'credit_utilisation_6m': 0.318, 'ratio_card_amt_total_debit_3m': 0.315, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126}"
333,464feeed-ee43-4adc-b019-06f70b1f2e37,0.185,815,1,"{'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242, 'ratio_mrdc_freq_90_180': 0.22, 'od_count_6m': 0.156}"
334,669b0838-3113-44ae-88d1-7e315c295bf7,0.101,899,1,"{'median_running_balance_6m': 0.835, 'credit_utilisation_6m': 0.459, 'median_amount_credited_6m': 0.276, 'ratio_card_withdrawal_amt_90_180': 0.226}"
335,27f19489-c04b-4a61-9b9c-04c6ca45f99e,0.414,586,3,"{'ratio_card_amt_total_debit_3m': 0.389, 'credit_utilisation_6m': 0.191, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.106}"
336,f63bf021-e65b-415e-a247-09c97f562577,0.402,598,3,"{'credit_utilisation_6m': 0.422, 'median_running_balance_6m': 0.333, 'ratio_card_amt_total_debit_3m': 0.167, 'od_count_6m': 0.156}"
337,a42abe38-52fc-4dbf-9fde-cda5ef443787,0.71,290,5,"{'ratio_mrdc_freq_90_180': 0.362, 'od_count_6m': 0.309, 'median_running_balance_6m': 0.184, 'stddev_amount_ach_c_1m': 0.126}"
338,65c1514c-d03f-43ad-aba4-cc253bf0423d,0.495,505,4,"{'ratio_card_amt_total_debit_3m': 0.234, 'ratio_mrdc_freq_90_180': 0.161, 'od_count_6m': 0.156, 'median_amount_credited_6m': 0.085}"
339,e9369c51-9d46-4270-8f9b-c600dda2be78,0.622,378,5,"{'ratio_mrdc_freq_90_180': 0.638, 'median_running_balance_6m': 0.244, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126}"
340,dc3e95b6-08b9-4301-a1ae-1fcc4b636037,0.57,430,4,"{'ratio_mrdc_freq_90_180': 0.268, 'median_running_balance_6m': 0.257, 'ratio_card_amt_total_debit_3m': 0.253, 'ratio_card_withdrawal_amt_90_180': 0.195}"
341,e5f0a757-771a-493e-9d7b-349ddcba2991,0.323,677,2,"{'ratio_card_amt_total_debit_3m': 0.345, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.134, 'ratio_mrdc_freq_90_180': 0.079}"
342,c8dad207-042e-41aa-ab5f-f98832126f6e,0.522,478,4,"{'median_running_balance_6m': 0.224, 'credit_utilisation_6m': 0.161, 'od_count_6m': 0.12, 'ratio_ach_debit_amt_90_180': 0.115}"
343,61ef7800-1314-4d8b-a8c5-9fd2e09d2754,0.612,388,4,"{'ratio_card_amt_total_debit_3m': 0.529, 'median_running_balance_6m': 0.252, 'ratio_mrdc_freq_90_180': 0.234, 'od_count_6m': 0.156}"
344,a9c97af3-6d5e-4867-8639-014a45b885cc,0.287,713,2,"{'ratio_card_amt_total_debit_3m': 0.413, 'median_running_balance_6m': 0.182, 'od_count_6m': 0.156, 'ach_d_size_6m': 0.067}"
345,ff4e4729-ce48-4ef1-8422-59838e8ae557,0.194,806,1,"{'ratio_mrdc_freq_90_180': 0.649, 'ratio_card_amt_total_debit_3m': 0.333, 'credit_utilisation_6m': 0.213, 'median_amount_credited_6m': 0.19}"
346,ded87d17-18d0-4e8f-8308-26464246ddb8,0.603,397,4,"{'ratio_card_amt_total_debit_3m': 0.407, 'ach_d_size_6m': 0.281, 'credit_utilisation_6m': 0.168, 'od_count_6m': 0.156}"
347,36c6576f-513e-44c3-b633-d77d57079b4c,0.375,625,2,"{'ratio_mrdc_freq_90_180': 0.454, 'ratio_card_amt_total_debit_3m': 0.409, 'ratio_card_withdrawal_amt_90_180': 0.227, 'od_count_6m': 0.156}"
